ID,S Leitsatz 1,S Leitsatz 2,S Leitsatz 3,S Leitsatz 4,S Leitsatz 5,S Leitsatz 6,L Leitsatz 1,L Leitsatz 2,L Leitsatz 3,L Leitsatz 4,L Leitsatz 5,x,y,cluster
1869385453,1.0,1.0,-1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.4304964489602381,0.5723156665067133,1.0
867845297,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.75748168861728,-1.372809466415023,1.0
1323012966,-2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,-0.507557380826233,-1.7561335203106283,1.0
654721633,-2.0,-2.0,-2.0,1.0,1.0,2.0,-1.0,2.0,1.0,2.0,1.0,3.8039095070716127,-1.2875862899201402,0.0
1196002838,-1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.856637978855834,-1.9684269940750716,1.0
2087145908,1.0,-1.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.44632140062416237,-1.7614404069867777,1.0
725033348,1.0,-1.0,1.0,2.0,2.0,1.0,2.0,-1.0,2.0,2.0,2.0,0.09495530125305869,0.08591124263715205,1.0
1669584729,-2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,-0.3434922714475321,-1.316733431415012,1.0
1617899948,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,-3.0021867779833165,0.5107400811072016,1.0
1703686094,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.5386794271676467,-0.5565045223462849,1.0
374165999,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,-1.138429737303014,-1.1588086119281795,1.0
754548669,1.0,2.0,0.0,1.0,1.0,1.0,0.0,-1.0,2.0,2.0,2.0,-0.3504469160433946,1.5473131813349459,1.0
1741902410,-1.0,1.0,-1.0,2.0,-1.0,1.0,-2.0,-1.0,-2.0,2.0,-1.0,2.9224799208049257,3.3157361877424814,0.0
1789970472,2.0,-1.0,-1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.03768536638358389,-0.8733070158171216,1.0
1662491003,-2.0,1.0,0.0,2.0,1.0,1.0,0.0,-1.0,2.0,2.0,-2.0,2.124433655424372,1.6246760462939154,0.0
1773309681,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-3.1456702090683737,0.08508100266677038,1.0
1298208211,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,-1.807211284024162,0.09156253635001294,1.0
882977017,1.0,2.0,-1.0,2.0,1.0,1.0,2.0,2.0,1.0,-1.0,-2.0,0.10394874913432711,1.6443303181560154,1.0
855012702,1.0,2.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,1.0,-1.6739810783258093,1.8785000479426681,1.0
288371647,1.0,0.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-0.0883956332126305,-1.2919853864457371,1.0
672313296,1.0,2.0,1.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0438820384238667,0.11819974666961758,1.0
744326183,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
622609165,2.0,2.0,2.0,0.0,1.0,1.0,-1.0,1.0,2.0,2.0,1.0,-1.9981579248361596,2.312237475055575,1.0
1458527772,-1.0,-1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.7164414508658734,-2.4749223009367785,1.0
920877536,-2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.3159330449619596,-2.1379820290484313,1.0
