,ID,Wohnhaft,Alter,S Leitsatz 1,S Leitsatz 2,S Leitsatz 3,S Leitsatz 4,S Leitsatz 5,S Leitsatz 6,L Leitsatz 1,L Leitsatz 2,L Leitsatz 3,L Leitsatz 4,L Leitsatz 5,Alter num,Wohnhaft num
361,428115553,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,-2.0,-1.0,0,5
362,801140051,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,-1.0,-1.0,2.0,2.0,1.0,2.0,-1.0,2.0,2.0,2.0,1,5
363,527346882,Gebiet D,Zwischen 26 und 40 Jahre alt,-2.0,1.0,-2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2,5
364,750139983,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1,5
365,797188532,Gebiet D,Zwischen 61 und 75 Jahre alt,2.0,-1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,5
366,2056995994,Gebiet D,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,0,5
367,607887753,Gebiet D,Über 75 Jahre alt,-1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3,5
368,921320644,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,5
369,1944505371,Gebiet D,Zwischen 26 und 40 Jahre alt,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,5
370,226931725,Gebiet D,Über 75 Jahre alt,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,5
371,1584467874,Gebiet D,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,-2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,5
372,64077523,Gebiet D,Zwischen 41 und 60 Jahre alt,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,-1.0,0,5
373,1687214970,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,0,5
374,308944619,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,1.0,-1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,1.0,1,5
375,1097093710,Gebiet D,Über 75 Jahre alt,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,5
376,762407682,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,1.0,2.0,1.0,2.0,1.0,2.0,-1.0,1.0,1.0,-1.0,1,5
377,1825887110,Gebiet D,Zwischen 26 und 40 Jahre alt,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2,5
378,104195290,Gebiet D,Zwischen 16 und 25 Jahre alt,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,4,5
379,1055668102,Gebiet D,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,5
380,896943258,Gebiet D,Zwischen 41 und 60 Jahre alt,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0,5
381,1223294631,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,2.0,2.0,-1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0,5
382,1003917262,Gebiet D,Zwischen 26 und 40 Jahre alt,1.0,-1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2,5
383,1117408047,Gebiet D,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,5
384,924268297,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,5
385,786858132,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5
386,989704491,Gebiet D,Zwischen 26 und 40 Jahre alt,-2.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,-1.0,2.0,2,5
387,1705939242,Gebiet D,Zwischen 16 und 25 Jahre alt,1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4,5
388,1230733062,Gebiet D,Zwischen 61 und 75 Jahre alt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,5
389,1721401558,Gebiet D,Über 75 Jahre alt,2.0,1.0,-1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3,5
390,1782704065,Gebiet D,Zwischen 61 und 75 Jahre alt,-2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,1,5
391,1699712735,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1.0,-1.0,1.0,0,5
392,1891867420,Gebiet D,Zwischen 26 und 40 Jahre alt,-1.0,1.0,0.0,2.0,1.0,1.0,2.0,-1.0,2.0,1.0,1.0,2,5
393,743459910,Gebiet D,Zwischen 26 und 40 Jahre alt,-1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2,5
394,1880831007,Gebiet D,Zwischen 41 und 60 Jahre alt,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,-1.0,1.0,0,5
395,1420441570,Gebiet D,Zwischen 61 und 75 Jahre alt,1.0,-1.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,5
396,1286807870,Gebiet D,Zwischen 26 und 40 Jahre alt,1.0,-2.0,-1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,-1.0,2,5
397,360866532,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,1.0,1.0,1.0,2.0,2.0,-1.0,-2.0,2.0,-2.0,2.0,0,5
398,1692191675,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,1.0,2.0,2.0,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,0,5
399,731895818,Gebiet D,Zwischen 26 und 40 Jahre alt,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,5
400,253933770,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,1.0,1,5
401,1306441485,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,2.0,-1.0,2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,5
402,714144280,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,1.0,-1.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,0,5
403,521698938,Gebiet D,Zwischen 61 und 75 Jahre alt,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1,5
404,831536261,Gebiet D,Zwischen 26 und 40 Jahre alt,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,5
405,1452606921,Gebiet D,Zwischen 26 und 40 Jahre alt,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2,5
406,681277659,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,1.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,0,5
407,1171126142,Gebiet D,Über 75 Jahre alt,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3,5
408,2093050619,Gebiet D,Zwischen 41 und 60 Jahre alt,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,-1.0,2.0,0,5
409,1689302629,Gebiet D,Zwischen 26 und 40 Jahre alt,2.0,1.0,2.0,2.0,1.0,-1.0,2.0,2.0,2.0,-1.0,1.0,2,5
410,1426597649,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,5
411,1655540906,Gebiet D,Zwischen 61 und 75 Jahre alt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
412,49522051,Gebiet D,Über 75 Jahre alt,-2.0,-2.0,-2.0,1.0,2.0,1.0,1.0,-1.0,1.0,-1.0,0.0,3,5
413,357287840,Gebiet D,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-2.0,1.0,1.0,1.0,0,5
414,1351751626,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,2.0,2.0,-1.0,-1.0,0,5
415,1762561585,Gebiet D,Über 75 Jahre alt,-2.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,-1.0,1.0,1.0,-2.0,3,5
416,1002479342,Gebiet D,Zwischen 61 und 75 Jahre alt,1.0,2.0,1.0,1.0,1.0,-1.0,2.0,2.0,2.0,0.0,0.0,1,5
417,698022708,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,1.0,1.0,2.0,2.0,1.0,0.0,-1.0,2.0,1.0,2.0,1,5
418,934995235,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-2.0,-2.0,2.0,1.0,1.0,-1.0,2.0,2.0,1.0,2.0,0,5
419,38098275,Gebiet D,Zwischen 61 und 75 Jahre alt,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,5
420,1344376935,Gebiet D,Über 75 Jahre alt,2.0,2.0,2.0,-1.0,0.0,1.0,1.0,1.0,2.0,2.0,-1.0,3,5
421,1034661234,Gebiet D,Zwischen 61 und 75 Jahre alt,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5
422,1671103335,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,-2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5
423,1163081233,Gebiet D,Über 75 Jahre alt,1.0,-1.0,1.0,2.0,1.0,2.0,-2.0,2.0,2.0,2.0,2.0,3,5
424,976595382,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-2.0,-2.0,1.0,2.0,0.0,1.0,-2.0,2.0,-2.0,2.0,0,5
425,118326945,Gebiet D,Über 75 Jahre alt,-2.0,2.0,2.0,-1.0,2.0,0.0,-2.0,2.0,2.0,-2.0,-1.0,3,5
426,1742750094,Gebiet D,Zwischen 61 und 75 Jahre alt,2.0,-2.0,-1.0,-2.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0,1,5
427,1912076563,Gebiet D,Zwischen 61 und 75 Jahre alt,1.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5
428,1009822589,Gebiet D,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,-2.0,0,5
429,762256401,Gebiet D,Zwischen 26 und 40 Jahre alt,-2.0,-2.0,-2.0,2.0,2.0,0.0,1.0,-2.0,2.0,1.0,0.0,2,5
430,1168233811,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,5
431,1872116343,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0,5
432,474395904,Gebiet D,Zwischen 26 und 40 Jahre alt,-2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,-1.0,2,5
433,1260247384,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,-2.0,-1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,-1.0,1,5
434,1598316889,Gebiet D,Zwischen 61 und 75 Jahre alt,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,2.0,2.0,1.0,1,5
435,88350449,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,-2.0,2.0,2.0,1.0,0,5
436,2071348927,Gebiet D,Über 75 Jahre alt,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,-2.0,2.0,3,5
437,1086140372,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-1.0,-1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0,5
438,668776243,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0,5
439,2021376235,Gebiet D,Über 75 Jahre alt,-1.0,2.0,0.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3,5
440,2029553768,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-2.0,-1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0,5
441,1564977904,Gebiet D,Zwischen 16 und 25 Jahre alt,-1.0,-2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4,5
442,1056076413,Gebiet D,Zwischen 26 und 40 Jahre alt,-2.0,-2.0,-2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,2.0,2.0,2,5
443,623008326,Gebiet D,Zwischen 26 und 40 Jahre alt,1.0,-1.0,1.0,-1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2,5
444,430231965,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,5
445,357023114,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,0,5
446,1623822409,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,0,5
447,1363595540,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,0,5
448,1168818637,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0,5
449,885636344,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,-1.0,-1.0,-2.0,1.0,1.0,-1.0,-2.0,1.0,1.0,-1.0,1,5
450,347411443,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,-1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,5
451,2115311750,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,-2.0,0.0,-2.0,1.0,1.0,2.0,-1.0,2.0,1.0,1.0,0,5
452,845379173,Gebiet D,Zwischen 61 und 75 Jahre alt,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5
453,937199443,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,-2.0,1.0,-1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,5
454,1796685568,Gebiet D,Zwischen 26 und 40 Jahre alt,2.0,2.0,2.0,2.0,-1.0,2.0,-2.0,2.0,2.0,2.0,2.0,2,5
455,795901026,Gebiet D,Zwischen 61 und 75 Jahre alt,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,5
456,1927909433,Gebiet D,Zwischen 61 und 75 Jahre alt,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5
457,1301671569,Gebiet D,Über 75 Jahre alt,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,1.0,2.0,2.0,2.0,3,5
458,644403471,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,2.0,1.0,2.0,2.0,2.0,-2.0,2.0,2.0,1.0,0.0,0,5
459,1148276372,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,5
460,647984989,Gebiet D,Über 75 Jahre alt,-2.0,1.0,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3,5
461,1183309353,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,-1.0,-2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,0,5
462,9826590,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,2.0,1.0,1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,0,5
463,1454625740,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0,5
464,737715271,Gebiet D,Über 75 Jahre alt,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,3,5
465,68236459,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,2.0,2.0,2.0,1.0,1.0,-1.0,0.0,2.0,-1.0,2.0,0,5
466,1886246311,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,0.0,1.0,2.0,1.0,-1.0,2.0,2.0,1.0,-1.0,2.0,0,5
467,1506417892,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-2.0,-1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-1.0,-1.0,0,5
468,1540429594,Gebiet D,Zwischen 16 und 25 Jahre alt,1.0,-2.0,-1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4,5
469,544858114,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,5
470,322832216,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-2.0,-2.0,2.0,2.0,1.0,2.0,2.0,2.0,-2.0,2.0,0,5
471,971449603,Gebiet D,Zwischen 61 und 75 Jahre alt,1.0,1.0,1.0,1.0,-2.0,1.0,2.0,1.0,1.0,2.0,1.0,1,5
472,1120511603,Gebiet D,Über 75 Jahre alt,1.0,-1.0,-1.0,1.0,1.0,2.0,2.0,0.0,2.0,-1.0,0.0,3,5
473,99542658,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,2.0,2.0,1.0,0.0,1.0,2.0,-1.0,2.0,1.0,0.0,0,5
474,338872616,Gebiet D,Zwischen 26 und 40 Jahre alt,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2,5
475,1182410391,Gebiet D,Zwischen 26 und 40 Jahre alt,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,5
476,404235755,Gebiet D,Zwischen 26 und 40 Jahre alt,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,5
477,790084440,Gebiet D,Zwischen 26 und 40 Jahre alt,1.0,1.0,-1.0,2.0,2.0,0.0,1.0,-2.0,2.0,1.0,1.0,2,5
478,1994320711,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5
479,663961779,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,1.0,-1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,5
480,954533954,Gebiet D,Zwischen 61 und 75 Jahre alt,-2.0,-2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1,5
481,943461534,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,1.0,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0,5
482,410046113,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,5
483,2136675802,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,0.0,-1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0,5
484,412397091,Gebiet D,Zwischen 26 und 40 Jahre alt,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,5
485,1249101176,Gebiet D,Über 75 Jahre alt,1.0,2.0,2.0,-1.0,0.0,1.0,0.0,-2.0,-1.0,1.0,-2.0,3,5
486,1956260631,Gebiet D,Zwischen 26 und 40 Jahre alt,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1.0,1.0,-1.0,2,5
487,1050244305,Gebiet D,Zwischen 61 und 75 Jahre alt,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,1.0,1,5
488,519453494,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,5
489,1198032149,Gebiet D,Zwischen 26 und 40 Jahre alt,2.0,-2.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,2,5
490,1901852364,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-1.0,1.0,-2.0,-1.0,0,5
491,2084749029,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,-2.0,-2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0,5
492,1307435845,Gebiet D,Zwischen 61 und 75 Jahre alt,-2.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5
493,2016930283,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,1.0,1.0,-2.0,-1.0,1.0,-2.0,2.0,2.0,1.0,1.0,0,5
494,765798552,Gebiet D,Zwischen 26 und 40 Jahre alt,2.0,2.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,2.0,1.0,2,5
495,1475966962,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,1.0,-2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0,5
496,86450552,Gebiet D,Zwischen 26 und 40 Jahre alt,-2.0,2.0,2.0,1.0,1.0,2.0,2.0,-2.0,1.0,2.0,-2.0,2,5
497,1668466619,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,5
498,2085947926,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2.0,2.0,1.0,1.0,2.0,0,5
499,782492548,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,5
500,1758630437,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,2.0,1.0,2.0,0,5
501,1272143508,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,2.0,-1.0,2.0,0,5
502,1256863338,Gebiet D,Zwischen 26 und 40 Jahre alt,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2,5
503,1732309398,Gebiet D,Über 75 Jahre alt,-2.0,-1.0,-1.0,1.0,2.0,-1.0,2.0,2.0,2.0,1.0,2.0,3,5
504,1932810501,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,-2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,5
505,548585367,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-2.0,-2.0,0.0,2.0,-1.0,2.0,2.0,-1.0,-2.0,-2.0,0,5
506,995097863,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,0,5
507,103377094,Gebiet D,Zwischen 61 und 75 Jahre alt,-2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,5
508,334683068,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,5
509,703783375,Gebiet D,Zwischen 61 und 75 Jahre alt,-1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,5
510,967323329,Gebiet D,Zwischen 26 und 40 Jahre alt,-1.0,2.0,2.0,0.0,0.0,1.0,-2.0,2.0,2.0,1.0,0.0,2,5
511,1505033186,Gebiet D,Über 75 Jahre alt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5
512,1777184886,Gebiet D,Zwischen 41 und 60 Jahre alt,-2.0,2.0,1.0,2.0,1.0,-1.0,2.0,2.0,1.0,2.0,1.0,0,5
513,1100336051,Gebiet D,Über 75 Jahre alt,-2.0,-1.0,-1.0,2.0,2.0,1.0,2.0,-2.0,2.0,2.0,-2.0,3,5
514,2007587751,Gebiet D,Zwischen 41 und 60 Jahre alt,1.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,5
515,1681731533,Gebiet D,Zwischen 41 und 60 Jahre alt,-1.0,2.0,2.0,-1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0,5
516,1580449296,Gebiet D,Zwischen 26 und 40 Jahre alt,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,2.0,2.0,2.0,2.0,2,5
517,1447509065,Gebiet E,Zwischen 26 und 40 Jahre alt,-1.0,-2.0,-2.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,6
518,973484250,Gebiet E,Zwischen 41 und 60 Jahre alt,-2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0,6
519,104963053,Gebiet E,Zwischen 41 und 60 Jahre alt,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,6
520,1810683500,Gebiet E,Zwischen 41 und 60 Jahre alt,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0,6
521,362261272,Gebiet E,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
522,2030399769,Gebiet E,Zwischen 26 und 40 Jahre alt,-1.0,1.0,-1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2,6
523,568550475,Gebiet E,Zwischen 41 und 60 Jahre alt,2.0,2.0,-1.0,1.0,0.0,-1.0,0.0,-2.0,0.0,-2.0,-2.0,0,6
524,494670779,Gebiet E,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,-1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0,6
525,1849921374,Gebiet E,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,6
526,1796367009,Gebiet E,Zwischen 26 und 40 Jahre alt,1.0,1.0,-1.0,2.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,2,6
527,1112667155,Gebiet E,Zwischen 26 und 40 Jahre alt,1.0,-1.0,-1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2,6
528,1859971674,Gebiet E,Zwischen 41 und 60 Jahre alt,1.0,2.0,1.0,2.0,0.0,2.0,-1.0,-1.0,2.0,-2.0,-2.0,0,6
529,1790117922,Gebiet E,Zwischen 41 und 60 Jahre alt,-2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0,6
