comment-id,timestamp,datetime,author-id,agrees,disagrees,moderated,comment-body,x,y,group_0,group_1
739,1518463418591,Tue Feb 13 02:23:38 WIB 2018,1455,86,10,1,There should be a push to improve mental health awareness and availability in Bowling Green.,-2.5556964947484673,-0.878597309171435,0.11716982691833168,0.2428255249373135
738,1518463402306,Tue Feb 13 02:23:22 WIB 2018,1460,124,10,1,Educate high schoolers on their options after they graduate,-2.594437090868833,-0.8749694430941999,1.5625233627205433,0.0706896551723093
737,1518463392715,Tue Feb 13 02:23:12 WIB 2018,1454,144,3,1,The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.,-2.5943809101411346,-0.8750273712479463,1.5,0.6666666666666666
736,1518463391364,Tue Feb 13 02:23:11 WIB 2018,1449,37,17,1,More creative learning classes,-2.5689510812248906,-0.9060587029793896,0.8423645123373258,2.0483189839562175e-06
735,1518463379947,Tue Feb 13 02:22:59 WIB 2018,1457,55,19,1,Schools should offer more comprehensive sexual education to help lower STD and teen pregnancy rates.,-2.5880278937714194,-0.8629195569942176,0.9675192502153728,0.0003845406657733184
734,1518463369487,Tue Feb 13 02:22:49 WIB 2018,1460,1,0,-1,Offer healthier food options on and near WKU campus,-2.594596907065204,-0.8746369970260934,0.8088228817635259,8.931352187544995e-05
732,1518463273181,Tue Feb 13 02:21:13 WIB 2018,1459,1,0,-1,WKU campus needs more accessible parking,-2.5450851751817583,-0.8548273451576808,1.9332646762317016,0.29629554260083324
731,1518463215491,Tue Feb 13 02:20:15 WIB 2018,1459,129,23,1,"We need to renovate the run down businesses and store fronts, instead of building new places",-2.5435879860423123,-0.8671122311172706,1.8357776695352608,0.3170686957866311
730,1518463102678,Tue Feb 13 02:18:22 WIB 2018,1448,67,8,1,Sewer should be required to be run to all new subdivisions and cost should be split between city/county water systems and builders,-2.594596907065204,-0.8746369970260934,0.6666666666666666,1.5
729,1518463009267,Tue Feb 13 02:16:49 WIB 2018,1433,111,34,1,More green spaces. All of our parks have just become sports complexes!,-2.5672385577672165,-0.8597573647240482,0.6666666666666666,1.5
728,1518462881326,Tue Feb 13 02:14:41 WIB 2018,1448,1,0,-1,Bowling Green/Warren County needs additional cable providers & county wide high speed internet.,-2.5945945879285444,-0.8744632098717507,1.5,0.6666666666666666
726,1518462613776,Tue Feb 13 02:10:13 WIB 2018,1433,1,0,-1,BGMU and WRECC should provide internet services.,-2.59472280634522,-0.8744785068894555,0.5547420417336411,0.22854116265665197
725,1518462553089,Tue Feb 13 02:09:13 WIB 2018,1433,1,0,-1,Fairness ordinance. It's absolutely embarrassing that we don't have one. The close-mindedness of most of our commissioners is disgraceful.,-2.5642132525446195,-0.8358777330500917,1.5,0.6666666666666666
723,1518462465120,Tue Feb 13 02:07:45 WIB 2018,1433,1,0,-1,Those of us who live just outside city limits should still have a say in local government! I should be able to vote for city officials.,-2.5740000417242443,-0.855458169407268,1.5,0.6666666666666666
722,1518462319565,Tue Feb 13 02:05:19 WIB 2018,1432,1,0,-1,Warren County should get serious about county wide broadband access!  Saying we need it is not ever going to get the job done.,-2.5653117684080233,-0.8371027711189017,1.5,0.6666666666666666
721,1518462031427,Tue Feb 13 02:00:31 WIB 2018,1390,1,0,-1,We need honesty and integrity back in our community. Stop catering to the “good ole boys” system and group.,-2.5947370380875165,-0.8742687374708555,3.068578449969744,0.2121049195881109
720,1518461881709,Tue Feb 13 01:58:01 WIB 2018,0,19,68,1,I should be allowed to keep my yard & home in any manner I please.,-2.5945945879285444,-0.8744632098717507,1.6574130040352208,0.008364385695079744
719,1518461643791,Tue Feb 13 01:54:03 WIB 2018,0,25,39,1,Make areas around WKU's campus livable for college students. Eliminating section 8 housing will lead to less crime & lower cost of attendance.,-2.594596907065204,-0.8746369970260934,1.5,0.6666666666666666
718,1518460242770,Tue Feb 13 01:30:42 WIB 2018,1371,60,16,1,A way to improve Bowling Green and the surrounding areas is to improve traffic flow & circulation by limiting the number of traffic lights.,-2.5945945879285444,-0.8744632098717507,1.3443763059193827,0.002099016609866672
717,1518460193768,Tue Feb 13 01:29:53 WIB 2018,1362,1,0,-1,Should BG revise their sign ordinance?,-2.59472280634522,-0.8744785068894555,1.7535241599174867,0.322004351910351
716,1518459907242,Tue Feb 13 01:25:07 WIB 2018,1372,1,0,-1,"Complete the greenways, ensure sidewalks are on EVERY city street for walkers/runners/ bicyclists.",-2.5452222379495315,-0.8426338651090315,1.7493108797109669,0.5555555555554444
715,1518459350814,Tue Feb 13 01:15:50 WIB 2018,1367,116,22,1,Free WIFI in certain areas - particularly around Fountain Squre,-2.588553071772798,-0.8627359107498326,3.685120155155775,0.22222222222206373
714,1518458974865,Tue Feb 13 01:09:34 WIB 2018,1357,118,19,1,Drivers tests in BG should test over the rules of a turnabout.,-2.5854199344239364,-0.8622581909117738,1.316626584831938,0.3215277934587479
713,1518458942146,Tue Feb 13 01:09:02 WIB 2018,1354,86,35,1,Better parking around the square would draw in more college students who like to shop but can not find parking downtown.,-2.5803165984383933,-0.866707711588748,3.2493128877978967,0.23749999999995627
712,1518458925445,Tue Feb 13 01:08:45 WIB 2018,1358,1,0,-1,Bowling Green needs to retain more of its farmland that is being lost to urban development.,-2.602886590343988,-0.860174539780308,0.6666666666666666,1.5
711,1518458882080,Tue Feb 13 01:08:02 WIB 2018,1359,1,0,-1,Bowling Green has to pass a Fairness Ordinance. Set the example.,-2.5534428978419053,-0.8478071061534868,0.6861120281180763,0.11308318863784836
710,1518458866347,Tue Feb 13 01:07:46 WIB 2018,1345,125,20,1,More local produce should be incorporated into public school's lunchrooms,-2.59420279876222,-0.8748152505346452,2.359952443530387,0.184873949579726
709,1518458852393,Tue Feb 13 01:07:32 WIB 2018,1357,61,36,1,Drug information classes should be given to incoming freshmen of WKU to educate them about the risks and health hazards.,-2.5565165289914313,-0.8618368470840307,2.5240289057477896,0.21768196161768716
708,1518458835294,Tue Feb 13 01:07:15 WIB 2018,1354,1,0,-1,Healthier eating options within and around WKU's campus would benefit a healthier university and students who do not have a meal plan.,-2.594596907065204,-0.8746369970260934,1.3882254527398898,0.11097851506655729
707,1518458798831,Tue Feb 13 01:06:38 WIB 2018,1350,1,0,-1,"Remaining a ""moist"" county is extremely outdated. Especially for a college town like Bowling Green.",-2.5488410522154594,-0.8585422915597788,4.789818433906803,0.12910446898062908
706,1518458796414,Tue Feb 13 01:06:36 WIB 2018,1354,73,36,1,There needs to be better access to grocery stores and restaurants from WKU's campus.,-2.5619953811552842,-0.8496084552505778,2.0968501339730414,0.21433265566309548
705,1518458751803,Tue Feb 13 01:05:51 WIB 2018,1345,1,0,-1,Improve arts education in public schools.,-2.594667914658822,-0.8747471581197591,2.5145806380579563,0.10509755997491424
704,1518458725801,Tue Feb 13 01:05:25 WIB 2018,1345,1,0,-1,Legalize weed,-2.5843726501483393,-0.8582877996397271,1.0903580530141217,0.0544189852700484
703,1518458717140,Tue Feb 13 01:05:17 WIB 2018,1345,129,34,1,All public schools should have an adequate summer feeding program so no child goes hungry.,-2.594596907065204,-0.8746369970260934,0.0700910451219623,0.2871643482501934
702,1518458712566,Tue Feb 13 01:05:12 WIB 2018,1356,140,15,1,Arts education should be available in every school in Warren County and other surrounding areas.,-2.594596907065204,-0.8746369970260934,0.8399780505412247,0.0063670027467384125
701,1518458710133,Tue Feb 13 01:05:10 WIB 2018,1344,89,29,1,"Public school systems need to provide more funding for art education programs, such as music, theater, and visual arts.",-2.594733925975845,-0.8745339067928922,0.6286641578680922,0.00220129096635158
700,1518458686970,Tue Feb 13 01:04:46 WIB 2018,1356,70,36,1,Resources to better integrate immigrants and refugees into the community should be put into place.,-2.5947571975444776,-0.873880498718215,2.2002630367582174,0.31305015531709934
699,1518458686167,Tue Feb 13 01:04:46 WIB 2018,1357,110,13,1,Parking on the WKU campus should be more accessible to students and visitors.,-2.5741532593145564,-0.8301048524862739,2.2522451323845045,0.19716481673434919
698,1518458645254,Tue Feb 13 01:04:05 WIB 2018,1350,1,0,-1,Bowling Green and WKU should have a more cohesive relationship with multiple events to bring the two together outside of homecoming week,-2.5886712217282506,-0.8506995891997948,1.9246096075722323,0.08717039123478434
387,1518056530595,Thu Feb 08 09:22:10 WIB 2018,669,209,238,1,"NO to the ""Fairness"" Ordinance. Current law is sufficient.  ZERO reported instances where LGBTQ people have been discriminated against in BG",-2.589374355834755,-0.861511226709621,4.157795786980764,0.13214587525038185
386,1518056168781,Thu Feb 08 09:16:08 WIB 2018,641,248,16,1,Recruit and retain the best k-13 teachers graduating from WKU,-2.5834707578147214,-0.8611278577673658,1.2344435668996825,0.010899341233892215
385,1518055418095,Thu Feb 08 09:03:38 WIB 2018,405,1,0,-1,Bowling Grewn needs it own permanent ice skating/hockey rink,-2.5842088332625988,-0.8487179044005391,0.6666666666666666,1.5
384,1518055397211,Thu Feb 08 09:03:17 WIB 2018,405,1,0,-1,Bowling Green needs a health food store,-2.5549074560978715,-0.8231002786023887,1.7627757333063117,0.24944994654516658
383,1518055264094,Thu Feb 08 09:01:04 WIB 2018,666,43,111,1,Vaping should not be added to the smoking ordinance.,-2.5948510778797598,-0.8743735210324307,1.0,1.0
382,1518055003592,Thu Feb 08 08:56:43 WIB 2018,0,193,80,1,Smoking should not be allowed in public parks.,-2.5790028483323404,-0.865612919037501,0.7882795009541252,0.29661387109615905
381,1518054989194,Thu Feb 08 08:56:29 WIB 2018,0,161,74,1,Smoking should not be allowed within 25 feet of a business.,-2.5946968080247097,-0.8744070201544595,2.3328292555975763,0.2042718659151551
380,1518054881187,Thu Feb 08 08:54:41 WIB 2018,653,3,0,-1,Smoking should not be allowed within 25 feet of a business or in public parks.,-2.594596907065204,-0.8746369970260934,1.5667479381918674,0.016618954123261954
379,1518054683432,Thu Feb 08 08:51:23 WIB 2018,653,216,22,1,The city of Bowling Green should enforce their existing noise ordinance.,-2.5944637762930065,-0.8746027767503108,2.7190686682032994,0.14787508277965097
378,1518054325459,Thu Feb 08 08:45:25 WIB 2018,652,68,24,1,"More sidewalks would be great, but first let’s stop people parking on them.  Or stop spending money building them.  Whichever.",-2.5554695500227678,-0.8209533135927367,1.0,1.0
377,1518053635571,Thu Feb 08 08:33:55 WIB 2018,639,55,72,1,Institutionalize racism is alive and well here. I know because I have experienced it first hand. We need to have a plan.,-2.5944637762930065,-0.8746027767503108,2.7316103756024166,0.14452448789062797
376,1518051239303,Thu Feb 08 07:53:59 WIB 2018,637,1,0,-1,There are still areas of our county that do not have access to high speed internet.,-2.5944637762930065,-0.8746027767503108,3.126700531851412,0.2292141180639326
375,1518051213669,Thu Feb 08 07:53:33 WIB 2018,0,25,76,1,The Smokey Bones entrance off of Scottsville Road is extremely dangerous and needs a traffic light.,-2.594596907065204,-0.8746369970260934,2.798199863374375,0.1923060434986645
374,1518050627855,Thu Feb 08 07:43:47 WIB 2018,625,1,0,-1,Traffic flow and better timing of traffic lights . One gets through one light only to have to stop at the next.,-2.5636235002766057,-0.8335715860342744,1.5974372859334225,0.01780115358064123
373,1518049914851,Thu Feb 08 07:31:54 WIB 2018,624,1,0,-1,The Smokey Bones entrance off of  scottsville Road is extremely dangerous. Needs bet get lighting,-2.577358955130931,-0.8554256937437763,2.00054073451466,0.22197173549438004
372,1518047580860,Thu Feb 08 06:53:00 WIB 2018,622,1,0,-1,"Too many drivers don’t understand stoplight intersections-If you can’t make it all the way across, don’t leave the intersection.",-2.5509365679747114,-0.8722287642994853,1.5,0.6666666666666666
371,1518047092478,Thu Feb 08 06:44:52 WIB 2018,620,307,23,1,"Bowling Green is an excellent place to raise a family, shop, worship, get an education, and recreate. I feel safe in most places here in BG.",-2.5944637762930065,-0.8746027767503108,0.033628088233043044,0.14677435333145025
370,1518045320036,Thu Feb 08 06:15:20 WIB 2018,620,1,0,-1,"Homelessness should be a community effort for all, non-profits, church's, government and individuals",-2.5911951900702204,-0.8558978674982411,3.77056613351568,0.11474261358255516
369,1518045047917,Thu Feb 08 06:10:47 WIB 2018,620,1,0,-1,Trains and railroads own the right of way in most intersections making it impossible to control when they stop and for how long,-2.592284236208416,-0.8731070940116905,2.701102629296676,0.23313035106994479
368,1518044640439,Thu Feb 08 06:04:00 WIB 2018,619,1,0,-1,It seems like every time I go to this site its the same statements starting over again.,-2.581863669048729,-0.8562950292173497,1.6557657309564762,0.13835492983354788
367,1518044481178,Thu Feb 08 06:01:21 WIB 2018,620,1,0,-1,Upgrade to Nashville Rd past roundabout 4-lane is in the state road plan,-2.5757959907134182,-0.85717179941526,0.6666666666666666,1.5
366,1518043730032,Thu Feb 08 05:48:50 WIB 2018,618,379,33,1,Too many trees have been torn down to make way for new developments. We should re-plant more trees around Bowling Green.,-2.5721255146279556,-0.8556283760235264,1.5746727467354653,0.17927001368423642
365,1518034967390,Thu Feb 08 03:22:47 WIB 2018,403,1,0,-1,Our city is not friendly to pedestrian and bike traffic. More should be done to make it safe and easy to get around on foot and bicycles.,-2.5942812084063918,-0.8738851938696399,3.022388998992263,0.16811900166408544
364,1518027916836,Thu Feb 08 01:25:16 WIB 2018,0,217,35,1,Junking up highways/roadways with signs should not be the primary way tourism is promoted.,-2.5946582380266325,-0.874412866222369,0.6666666666666666,1.5
363,1518027445419,Thu Feb 08 01:17:25 WIB 2018,580,1,0,-1,"Apartments are being built all over town, but they are not affordable for the average single person not wanting to live near campus.",-2.5944619027804663,-0.8747745444939866,2.3084147045151906,0.27445201349483034
362,1518027445416,Thu Feb 08 01:17:25 WIB 2018,581,84,64,1,BG Parks needs more funding  from City,-2.594442268915208,-0.8745718276168573,2.470204755040617,0.12883377330227255
361,1518027400207,Thu Feb 08 01:16:40 WIB 2018,581,72,71,1,"City School taxes are too high , they need to budget more",-2.594442268915208,-0.8745718276168573,1.0,1.0
360,1518027363390,Thu Feb 08 01:16:03 WIB 2018,581,1,0,-1,Traffic is number one problem in Bowling Green,-2.5944619027804663,-0.8747745444939867,0.2990478661603305,0.2957442847679277
359,1518027131353,Thu Feb 08 01:12:11 WIB 2018,0,109,76,1,"Trick or treating should last longer after dark. Many decorations don't show til then. Also start later, parents can't get home in time!",-2.556154636032057,-0.852935220701862,1.436515539240663,0.042503578141560805
358,1518026519636,Thu Feb 08 01:01:59 WIB 2018,0,50,95,1,"There should never be a leash law in the county - neighborhood dogs protect, play with and teach kids. It was a factor in living in county.",-2.5785191358984965,-0.8715542885441986,1.6298914701672305,0.10464303510943482
357,1518026353798,Thu Feb 08 00:59:13 WIB 2018,0,100,69,1,"An unmanned trolley system, possibly solar, might be better long term than buses for some areas.",-2.594162625533452,-0.8745682590076731,1.0,1.0
356,1518026094271,Thu Feb 08 00:54:54 WIB 2018,240,278,64,1,I wish we had train service to Nashville,-2.5940859333371,-0.8823037558894393,2.4232417143365765,0.2449909811298742
355,1518026073895,Thu Feb 08 00:54:33 WIB 2018,240,76,71,1,I think we have enough restaurants.,-2.560359829439046,-0.8424917424963249,2.8828983563591017,0.1288420128917664
354,1518026025387,Thu Feb 08 00:53:45 WIB 2018,240,36,133,1,Casinos. Bring them here.,-2.5942763440745367,-0.8760216443956833,2.358143310153494,0.1798169438266692
353,1518025995930,Thu Feb 08 00:53:15 WIB 2018,240,6,124,1,We need an NBA team. I think we should put the arena where the airport is. Think about it.,-2.5833726317561663,-0.8694777507340656,0.6666666666666666,1.5
352,1518024231241,Thu Feb 08 00:23:51 WIB 2018,0,62,42,1,"Houston ""courtesy police"" maintain safety on access rds enforcing right of way & parking/litter rules, assist traffic flow - we need!",-2.5852444363222853,-0.8751601591163453,1.662207299837473,0.25510303268344914
351,1518024073124,Thu Feb 08 00:21:13 WIB 2018,577,137,79,1,The airport should be moved to the transpark.,-2.5946815266209353,-0.8748788866247139,0.6666666666666666,1.5
350,1518022888450,Thu Feb 08 00:01:28 WIB 2018,576,1,0,-1,The concept of a having a ‘courtesy police’ might be an easy solution to managing the traffic congestion on our major thoroughfares.,-2.5627300876388435,-0.8962970786186022,1.0,1.0
349,1518021192418,Wed Feb 07 23:33:12 WIB 2018,36,103,18,1,"One should not be able to literally ""buy"" their way into ability to vote in an election in a locality they do not live in.  $ don't buy vote",-2.552486624405325,-0.8307582365756887,0.00012277731677061012,0.10752940460092547
348,1518019194659,Wed Feb 07 22:59:54 WIB 2018,0,154,68,1,"Extra police, or parking enforcement unit should be on duty during events to maintain legal parking",-2.5685695052050357,-0.8713724862787317,0.6666666666666666,1.5
347,1518019190439,Wed Feb 07 22:59:50 WIB 2018,568,170,56,1,Take advantage of the wonderful summers in KY and have more outdoor public swimming spaces,-2.5501809910200564,-0.8807924490272069,0.6666666666666666,1.5
346,1518019088187,Wed Feb 07 22:58:08 WIB 2018,0,61,93,1,"Multi-use sidewalks should have fixtures for skateboards, bikes like small ramps etc.",-2.560429079533975,-0.8654890610913355,1.7813721637287834,0.3563389038840141
345,1518019044376,Wed Feb 07 22:57:24 WIB 2018,0,209,80,1,"Make all future sidewalks wide enough for multi-use (walking, biking, skateboarding etc)",-2.5742392522229247,-0.9089370126002241,0.6666666666666666,1.5
344,1518019023106,Wed Feb 07 22:57:03 WIB 2018,569,1,0,-1,want to get more  into the city,-2.5692649405199353,-0.8686456478156311,2.609054993940172,0.2561924332960821
343,1518018832732,Wed Feb 07 22:53:52 WIB 2018,568,1,0,-1,Give thought to traffic flow as more businesses and residences are being built,-2.5461177204810403,-0.8494597597599692,0.8455587913029204,0.01392712257565421
342,1518018808674,Wed Feb 07 22:53:28 WIB 2018,568,1,0,-1,"Keep expanding the Greenways to encourage pedestrian, cycling and other outdoor activity.",-2.5913264339739768,-0.8639709389534619,1.5,0.6666666666666666
341,1518018265368,Wed Feb 07 22:44:25 WIB 2018,566,237,47,1,"People want it all, without paying for anything. A healthy community requires taxes people.",-2.5692810124899266,-0.8177603954569782,2.696778717167208,0.23538164262116262
340,1518016418881,Wed Feb 07 22:13:38 WIB 2018,462,131,36,1,"Some county roads, such as Hammett Hill Road, are so narrow it's hard for two cars to pass. Surely they could make them a little wider.",-2.5553395588267973,-0.8315514984151416,1.9790202199855902,0.2336859906723653
339,1518015918623,Wed Feb 07 22:05:18 WIB 2018,540,294,32,1,city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..,-2.5730233022997457,-0.8795755392923317,2.490327399810356,0.17373001352288284
338,1518015525660,Wed Feb 07 21:58:45 WIB 2018,546,1,0,-1,Excellent Survey Form.,-2.5697470855477627,-0.8930541817950148,0.02406586858780142,0.10453294809154273
337,1518012754386,Wed Feb 07 21:12:34 WIB 2018,532,1,0,-1,Marijuana should be legalized and taxed.,-2.563688386740753,-0.8858838775813456,3.2744053664972985,0.18130692405541105
336,1518012435101,Wed Feb 07 21:07:15 WIB 2018,536,311,47,1,"With drug use being so prevalent in Warren county, better treatment options need to be offered.",-2.566597620975704,-0.8525249262461387,2.7043734565685544,0.13852636221849401
335,1518012240568,Wed Feb 07 21:04:00 WIB 2018,525,1,0,-1,Money is the issue and the governor & state legislators are to blame.,-2.594573731029933,-0.8744410621792684,1.5689285192258675,0.11154078249914501
334,1518011840846,Wed Feb 07 20:57:20 WIB 2018,531,1,0,-1,Consolidate city and county governments and schools to have a cohesive budget and vision but also to reduce expenses.,-2.5835518782683837,-0.876605993938925,2.0232128693432214,0.36699504738956257
333,1518011563469,Wed Feb 07 20:52:43 WIB 2018,525,1,0,-1,Metro Govt. could be the answer.,-2.594596907065204,-0.8746369970260934,2.394815073802492,0.1302824159291851
332,1518011427567,Wed Feb 07 20:50:27 WIB 2018,525,1,0,-1,Already have a good one on the by-pass.,-2.5869448901959733,-0.8792217757538335,2.3457833138975577,0.16091583397270517
331,1518011357499,Wed Feb 07 20:49:17 WIB 2018,525,1,0,-1,Small homes are a good answer for our homeless.,-2.586918191939657,-0.8710983790929129,2.445853148622255,0.1962025316457235
330,1518011214805,Wed Feb 07 20:46:54 WIB 2018,525,1,0,-1,How ridiculous!  You know a similar statement was said about African-American citizens and Hitler said it too & exterminated homosexuals.,-2.5575011967092567,-0.8594135922659953,1.740255105577375,0.2680957525882554
329,1518010911136,Wed Feb 07 20:41:51 WIB 2018,525,13,96,1,Most drugs except meth should be free & government controlled. See Belgium.,-2.594596907065204,-0.8746369970260934,2.8509121515342652,0.24291501305357466
328,1518010222338,Wed Feb 07 20:30:22 WIB 2018,521,1,0,-1,Need more choices in cable TV in the county,-2.572409794505986,-0.8879006154669062,1.9589110930537366,0.1173271422182323
327,1518009485240,Wed Feb 07 20:18:05 WIB 2018,518,1,0,-1,Some of these statements are designed to trick me.,-2.5584667620627144,-0.8624938266554847,0.36653882920799996,2.5555555555591902
326,1518006140503,Wed Feb 07 19:22:20 WIB 2018,452,45,30,1,Some of the roads in the city are not wide enough to put sidewalks in but they do anyway catherine dr is ridiculous,-2.5653868648310283,-0.8581437964616284,3.4115356481503962,0.15773270460643515
325,1518004034406,Wed Feb 07 18:47:14 WIB 2018,512,1,0,-1,The expansion of BGMU's fiber optic internet to include residential service would be good for the existing market (oligopoly) and citizens.,-2.5855440833355665,-0.8787703696830271,3.21766625178828,0.13559322033890533
324,1517975424104,Wed Feb 07 10:50:24 WIB 2018,493,209,79,1,Local fuel prices need to investigated.,-2.567282132624408,-0.8745043165454616,0.6666666666666666,1.5
323,1517974575930,Wed Feb 07 10:36:15 WIB 2018,493,334,276,1,Refugees should be required to learn and speak english.,-2.5943917307679483,-0.8748219708922984,0.6666666666666666,1.5
322,1517974400804,Wed Feb 07 10:33:20 WIB 2018,493,72,57,1,WKU should consider building a parking structure at the Chestnut St lot.,-2.5675821335323357,-0.8885165703296263,1.5891259462992064,0.2537740083072617
321,1517974242549,Wed Feb 07 10:30:42 WIB 2018,493,193,109,1,The Bowling Green/Warren County Airport needs to be relocated outside of the city limits.,-2.5827963437827557,-0.8760047721499841,1.5996320258829808,0.4178586929277477
320,1517973905898,Wed Feb 07 10:25:05 WIB 2018,493,357,28,1,The Barren River water front needs to be improved on both sides of the river and include  canoeing and kayaking water features in the river.,-2.592459346863099,-0.8791722254708949,1.5807026522751852,0.2456399391073129
319,1517973703219,Wed Feb 07 10:21:43 WIB 2018,493,105,96,1,Bowling Green is in need of an ice rink for recreation and sport.,-2.594573731029933,-0.8744410621792684,1.5274055915525344,0.16869664317181723
318,1517973648864,Wed Feb 07 10:20:48 WIB 2018,493,294,31,1,Traffic congestion on Fairview Ave and Cemetery Rd needs to be improved during evening rush hours.,-2.5656687676799605,-0.8737146417457523,2.2723529993627887,0.1739130434780969
317,1517972768649,Wed Feb 07 10:06:08 WIB 2018,492,40,67,1,Footbridge from airport to across the street. Pilots running across the road.,-2.57633504351638,-0.8832785923775313,0.6666666666666666,1.5
316,1517972723554,Wed Feb 07 10:05:23 WIB 2018,492,305,50,1,Go to underground utilities. Scottsville rd and the by-pass look awful.,-2.594573731029933,-0.8744410621792684,0.9117716151428951,0.35468165119856676
315,1517971299513,Wed Feb 07 09:41:39 WIB 2018,491,302,46,1,Local food and small farms are one of BG best attractions.,-2.5708423388769788,-0.8537700728851152,0.016445505690551466,0.24407164195513495
314,1517971271906,Wed Feb 07 09:41:11 WIB 2018,491,196,60,1,"BG can link/support hotel/food, recreational/cultural venues in a Tourism Passport, giving discounts when at least 3 are purchased together.",-2.566833809753746,-0.8915876898958398,0.6666666666666666,1.5
313,1517967787003,Wed Feb 07 08:43:07 WIB 2018,487,88,55,1,Bowling Green needs ev car charging stations. There are none available unless you own a Tesla.,-2.594596907065204,-0.8746369970260934,0.6666666666666666,1.5
312,1517965747562,Wed Feb 07 08:09:07 WIB 2018,0,33,58,1,Recycling centers should be moved out of town.,-2.5889236356387038,-0.8771950495180729,0.6666666666666666,1.5
311,1517965713037,Wed Feb 07 08:08:33 WIB 2018,0,135,79,1,There should be more officers observing intersections.,-2.583211716485656,-0.8614374692621292,1.9998477201010416,0.28968176881562413
310,1517964972745,Wed Feb 07 07:56:12 WIB 2018,480,1,0,-1,Bowling Green needs to address its litter problem.  A little effort on everyone's part would class up our city.,-2.594596907065204,-0.8746369970260934,0.6666666666666666,1.5
309,1517964136298,Wed Feb 07 07:42:16 WIB 2018,474,65,42,1,"I feel Bowling Green could benefit with an additional ambulance service.  Quicker response, and possibly a lower payment when used.",-2.571128040399101,-0.8540795865140556,1.2320920053878865,0.0017296565258091952
308,1517963849706,Wed Feb 07 07:37:29 WIB 2018,476,299,34,1,Work needs to be done on improving litter pick up and encouraging people dispose of their litter correctly.,-2.5573068436128517,-0.8553215067450203,2.4153721462790574,0.3159711144419484
307,1517961949892,Wed Feb 07 07:05:49 WIB 2018,470,1,0,-1,Trickle down never works.,-2.579523360498279,-0.8652494510956732,1.0,1.0
306,1517961451065,Wed Feb 07 06:57:31 WIB 2018,470,1,0,-1,Truly. Doubt it. If true erase it. Prohibition ended years ago.,-2.5944766622784443,-0.8749070488527889,2.162563038472927,0.23327679659003048
305,1517961278831,Wed Feb 07 06:54:38 WIB 2018,470,1,0,-1,Merging governments should be considered.,-2.5704716978989914,-0.8476283816017439,1.999999999999103,0.49999999999977573
304,1517961089675,Wed Feb 07 06:51:29 WIB 2018,470,1,0,-1,Loding,-2.594655118815417,-0.8740887248365916,0.8239009203302391,0.0720185854414033
303,1517960970639,Wed Feb 07 06:49:30 WIB 2018,470,1,0,-1,Strongly agree. Not passing Fairness shows contempt & a failure to protect 15% of our citizens.,-2.594596907065204,-0.8746369970260934,2.2328640030663762,0.21781017165425604
247,1517926616437,Tue Feb 06 21:16:56 WIB 2018,210,446,14,1,competition for cable companies and an end to heir price gouging.,-2.5946748182464923,-0.8747812307600604,2.2976700970515735,0.13093366197065623
302,1517959981248,Wed Feb 07 06:33:01 WIB 2018,460,430,58,1,"Recycling services need to be expanded & improved. With growing population, think of how much land will become dump sites...Ridiculous!",-2.5947801702024256,-0.8743661270049973,0.8008264447806456,6.770712001600052e-07
301,1517959197240,Wed Feb 07 06:19:57 WIB 2018,460,279,54,1,"Planning & Zoning need to do a better job of listening & working with residents. It's not next to their house, so they don't care!",-2.5745630924656484,-0.8477833046883683,0.6666666666666666,1.5
300,1517958877907,Wed Feb 07 06:14:37 WIB 2018,462,137,45,1,Parking lots should be monitored to prevent illegal parking in handicap spaces.,-2.5945464394779787,-0.8739704050177162,1.0,1.0
299,1517958833686,Wed Feb 07 06:13:53 WIB 2018,460,317,134,1,The money I earn & spend is all done within the city limits but as a county resident I have NO voice/vote in city politics. Needs to change!,-2.560531931804878,-0.8492862518347456,1.0,1.0
298,1517956450956,Wed Feb 07 05:34:10 WIB 2018,443,1,0,-1,Recycling center moved out of town.,-2.5783498113112926,-0.8445223921823173,1.5,0.6666666666666666
297,1517956259676,Wed Feb 07 05:30:59 WIB 2018,443,229,71,1,"There should be something a work farm for local prisoners to learn to tend gardens, take care of livestock, and learn to be more useful.",-2.594357584834301,-0.8751063171438447,2.997712202804029,0.15268915661594507
296,1517955857774,Wed Feb 07 05:24:17 WIB 2018,428,1,0,-1,"We need Drivers Education to be required to get a license, our drivers are terrible, and more officers observing intersections.",-2.579047698510477,-0.8676252676537934,1.9090067720648902,0.09101927745410858
295,1517955767973,Wed Feb 07 05:22:47 WIB 2018,8,400,36,1,Our city should make a bid for Google Fiber to help compete with Spectrum and AT&T.,-2.550908347182599,-0.8506962083080336,0.2999999999999127,0.25025517074793474
294,1517955576951,Wed Feb 07 05:19:36 WIB 2018,8,1,0,-1,"There are way too many lights along Scottsville Road, and it negatively impacts traffic flow at all times of day.",-2.558389615143259,-0.8701179702567019,0.905344074156212,0.010120829478603679
293,1517955510683,Wed Feb 07 05:18:30 WIB 2018,8,202,54,1,"There are intersections such as the access road along Scottsville that to be reworked, possibly into roundabout or similar designs.",-2.5710998884260814,-0.8768238036411564,0.42424242424246666,6.438025422190106e-16
